code,,level,category,state,ppd,address,postcode,city,longitude,latitude
YCA5201,SEKOLAH KEBANGSAAN AGAMA (MIS) LAWAS,Rendah,SR SABK,SARAWAK,PPD LAWAS,"D/A PEJABAT PENDIDIKAN DAERAH LAWAS, TINGKAT BAWAH, WISMA PERSEKUTUAN",98850,LAWAS,115.413183,4.872150
YCA6101,SEKOLAH KEBANGSAAN AGAMA SARIKEI,Rendah,SR SABK,SARAWAK,PPD SARIKEI,"D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN",96100,SARIKEI,111.508750,2.129233
YCA8101,SEKOLAH KEBANGSAAN (A) IBNU KHALDUN,Rendah,SR SABK,SARAWAK,PPD SAMARAHAN,"D/A PEJABAT PENDIDIKAN DAERAH SAMARAHAN, JALAN DATO MOHD MUSA",94300,KOTA SAMARAHAN,110.467558,1.448930
YCA9101,SEKOLAH KEBANGSAAN AGAMA (M.I.S) BINTULU,Rendah,SR SABK,SARAWAK,PPD BINTULU,"D/A PEJABAT PENDIDIKAN DAERAH BINTULU, KM. 5, JALAN SULTAN ISKANDAR",97000,BINTULU,113.053850,3.202017
YCAB101,SEKOLAH KEBANGSAAN (AGAMA) MAJLIS ISLAM SARAWAK MUKAH,Rendah,SR SABK,SARAWAK,PPD MUKAH,JALAN BESTARI,96400,MUKAH,112.073976,2.883361
YCB1101,SEKOLAH KEBANGSAAN ST PATRICK,Rendah,SK,SARAWAK,PPD BAU,D/A PEJABAT PENDIDIKAN DAERAH BAU,94000,BAU,110.117250,1.364650
YCB1102,SEKOLAH KEBANGSAAN ST TERESA,Rendah,SK,SARAWAK,PPD BAU,D/A PEJABAT PENDIDIKAN DAERAH BAU,94000,BAU,110.042967,1.485067
YCB1103,SEKOLAH KEBANGSAAN ST STEPHEN ( M ),Rendah,SK,SARAWAK,PPD BAU,D/A PEJABAT PENDIDIKAN DAERAH BAU,94000,BAU,110.158583,1.414433
YCB1105,SEKOLAH KEBANGSAAN ST JOHN,Rendah,SK,SARAWAK,PPD BAU,D/A PEJABAT PENDIDIKAN DAERAH BAU,94000,BAU,110.196550,1.526833
YCB1201,SEKOLAH KEBANGSAAN ST THOMAS,Rendah,SK,SARAWAK,PPD KUCHING,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,110.346533,1.554933
YCB1202,SEKOLAH KEBANGSAAN ST MARY,Rendah,SK,SARAWAK,PPD KUCHING,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,110.347433,1.555867
YCB1204,SEKOLAH KEBANGSAAN ST TERESA,Rendah,SK,SARAWAK,PPD KUCHING,JALAN TUN ABANG HAJI OPENG,93000,KUCHING,110.343383,1.550950
YCB1206,SEKOLAH KEBANGSAAN CATHOLIC ENGLISH,Rendah,SK,SARAWAK,PPD KUCHING,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,110.338217,1.536833
YCB1207,SEKOLAH KEBANGSAAN ST ANDREW,Rendah,SK,SARAWAK,PPD KUCHING,"D/A PEJABAT PENDIDIKAN DAERAH KUCHING, JALAN DIPLOMATIK OFF JALAN BAKO PETRA JAYA",93050,KUCHING,110.382017,1.547333
YCB1301,SEKOLAH KEBANGSAAN EMPEROH JAMBU,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.319463,1.264288
YCB1302,SEKOLAH KEBANGSAAN ST FRANCIS XAVIER SERATAU,Rendah,SK,SARAWAK,PPD PADAWAN,"KPG SERATAU, KM 24, JLN. KUCHING/SERIAN",93250,KUCHING,110.375161,1.380822
YCB1303,SEKOLAH KEBANGSAAN ST ELIZABETH,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.396475,1.341731
YCB1304,SEKOLAH KEBANGSAAN ST PETER,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.362542,1.273909
YCB1305,SEKOLAH KEBANGSAAN SACRED HEART,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.297917,1.475167
YCB1306,SEKOLAH KEBANGSAAN PANGKALAN KUUD,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.380000,1.220000
YCB1307,SEKOLAH KEBANGSAAN SUBANG,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.379950,1.177730
YCB1308,SEKOLAH KEBANGSAAN SIRA/KRIAN,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.406616,1.195878
YCB1309,SEKOLAH KEBANGSAAN PESANG BEGU,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.350000,1.200000
YCB1311,SEKOLAH KEBANGSAAN KG GAYU,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.346668,1.217243
YCB1312,SEKOLAH KEBANGSAAN ST ALBAN,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.370383,1.480950
YCB1317,SEKOLAH KEBANGSAAN ST PHILIP,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.258386,1.162758
YCB1318,SEKOLAH KEBANGSAAN ST AUGUSTINE,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.346726,1.352062
YCB1319,SEKOLAH KEBANGSAAN GEORGE,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.312262,1.353491
YCB1320,SEKOLAH KEBANGSAAN ST MATTHEW,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU SATU, JALAN SERIAN / SRI AMAN, SERIAN",94700,SERIAN,110.404559,1.290052
YCB1321,SEKOLAH KEBANGSAAN ST JAMES QUOP,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.364752,1.407197
YCB1322,SEKOLAH KEBANGSAAN ST ALBAN DURAS,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.384563,1.358516
YCB1324,SEKOLAH KEBANGSAAN ST PATRICK,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.273149,1.294890
YCB1325,SEKOLAH KEBANGSAAN ST PAUL,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.291193,1.315771
YCB1327,SEKOLAH KEBANGSAAN ST JAMES RAYANG,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.558644,1.201633
YCB1328,SEKOLAH KEBANGSAAN ST DUNSTAN,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.413882,1.264661
YCB1329,SEKOLAH KEBANGSAAN ST GREGORY,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.268960,1.316398
YCB1330,SEKOLAH KEBANGSAAN ST DAVID,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93510,KUCHING,110.296483,1.455567
YCB1331,SEKOLAH KEBANGSAAN ST BERNARD,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.281000,1.098202
YCB1332,SEKOLAH KEBANGSAAN ST EDWARD BELIMBING,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.304444,1.180323
YCB1333,SEKOLAH KEBANGSAAN ST GILE,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.270000,1.360000
YCB1334,SEKOLAH KEBANGSAAN ST SWITHUN,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.431610,1.246014
YCB1335,SEKOLAH KEBANGSAAN GARLAND,Rendah,SK,SARAWAK,PPD PADAWAN,"D/A PEJABAT PENDIDIKAN DAERAH PADAWAN, LORONG 17, OFF JALAN KAPOR, SUNGAI MAONG HILIR",93150,KUCHING,110.320217,1.514900
YCB1401,SEKOLAH KEBANGSAAN HOLY NAME,Rendah,SK,SARAWAK,PPD LUNDU,D/A PEJABAT PENDIDIKAN DAERAH LUNDU,94500,LUNDU,109.789200,1.655517
YCB2101,SEKOLAH KEBANGSAAN ST MARTIN,Rendah,SK,SARAWAK,PPD SRI AMAN,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,111.193437,1.103942
YCB2102,SEKOLAH KEBANGSAAN ST LAWRENCE,Rendah,SK,SARAWAK,PPD SRI AMAN,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,111.474950,1.195383
YCB2103,SEKOLAH KEBANGSAAN ST PAUL,Rendah,SK,SARAWAK,PPD SRI AMAN,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,111.205194,1.283278
YCB2105,SEKOLAH KEBANGSAAN ST DUNSTAN,Rendah,SK,SARAWAK,PPD SRI AMAN,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,111.230000,1.390000
YCB2106,SEKOLAH KEBANGSAAN ST LEO GAYAU,Rendah,SK,SARAWAK,PPD SRI AMAN,"D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN, TINGKAT 2, WISMA PERSEKUTUAN, JALAN ABANG AING",95007,SRI AMAN,111.029721,1.150142
YCB2201,SEKOLAH KEBANGSAAN ST PETER SARATOK,Rendah,SK,SARAWAK,PPD SARATOK,"D/A PEJABAT PENDIDIKAN DAERAH SARATOK, TINGKAT 1, WISMA PERSEKUTUAN, JALAN SARATOK",95407,SARATOK,111.340000,1.740000
YCB2202,SEKOLAH KEBANGSAAN ST PAUL ROBAN,Rendah,SK,SARAWAK,PPD SARATOK,"D/A PEJABAT PENDIDIKAN DAERAH SARATOK, TINGKAT 1, WISMA PERSEKUTUAN, JALAN SARATOK",95407,SARATOK,111.300000,1.890000
YCB2203,SEKOLAH KEBANGSAAN ST MICHAEL PLASSU,Rendah,SK,SARAWAK,PPD SARATOK,"D/A PEJABAT PENDIDIKAN DAERAH SARATOK, TINGKAT 1, WISMA PERSEKUTUAN, JALAN SARATOK",95407,SARATOK,111.235448,1.959776
YCB2402,SEKOLAH KEBANGSAAN ST. CHRISTOPHER DEBAK,Rendah,SK,SARAWAK,PPD BETONG,JALAN FEEDER,95500,DEBAK,111.420000,1.570000
YCB2403,SEKOLAH KEBANGSAAN ST. PETER & ST. PAUL,Rendah,SK,SARAWAK,PPD BETONG,"D/A PEJABAT PENDIDIKAN DAERAH BETONG, JALAN YONG SHAU NEN",95700,BETONG,111.616105,1.439081
YCB2405,SEKOLAH KEBANGSAAN ST. BARTHOLOMEW,Rendah,SK,SARAWAK,PPD BETONG,"D/A PEJABAT PENDIDIKAN DAERAH BETONG, JALAN YONG SHAU NEN",95700,BETONG,111.565607,1.462851
YCB2407,SEKOLAH KEBANGSAAN ST. BARNABAS,Rendah,SK,SARAWAK,PPD BETONG,"D/A PEJABAT PENDIDIKAN DAERAH BETONG, JALAN YONG SHAU NEN",95700,BETONG,111.290646,1.619238
YCB2408,SEKOLAH KEBANGSAAN ST. JOHN,Rendah,SK,SARAWAK,PPD BETONG,"D/A PEJABAT PENDIDIKAN DAERAH BETONG, JALAN YONG SHAU NEN",95700,BETONG,111.702778,1.606667
YCB2409,SEKOLAH KEBANGSAAN ST. AUGUSTINE,Rendah,SK,SARAWAK,PPD BETONG,"D/A PEJABAT PENDIDIKAN DAERAH BETONG, JALAN YONG SHAU NEN",95700,BETONG,111.525565,1.405165
YCB2410,SEKOLAH KEBANGSAAN ST. MARK,Rendah,SK,SARAWAK,PPD BETONG,"D/A PEJABAT PENDIDIKAN DAERAH BETONG, JALAN YONG SHAU NEN",95700,BETONG,111.627821,1.557356
YCB3101,SEKOLAH KEBANGSAAN ST RITA,Rendah,SK,SARAWAK,PPD SIBU,JALAN BUKIT ASSEK,96000,SIBU,111.832567,2.287317
YCB3102,SEKOLAH KEBANGSAAN SACRED HEART,Rendah,SK,SARAWAK,PPD SIBU,"D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,111.842417,2.296317
YCB3103,SEKOLAH KEBANGSAAN ST. MARY,Rendah,SK,SARAWAK,PPD SIBU,"D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,111.820850,2.300367
YCB3105,SEKOLAH KEBANGSAAN HUA HIN ENGLISH,Rendah,SK,SARAWAK,PPD SIBU,"D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,111.838233,2.326750
YCB3301,SEKOLAH KEBANGSAAN ST FRANCIS XAVIER,Rendah,SK,SARAWAK,PPD KANOWIT,D/A PEJABAT PENDIDIKAN DAERAH KANOWIT,96700,KANOWIT,112.152683,2.096400
YCB3401,SEKOLAH KEBANGSAAN ST. PATRICK,Rendah,SK,SARAWAK,PPD MUKAH,"D/A PEJABAT PENDIDIKAN DAERAH MUKAH, JALAN HAJI MOHAMAD FAUZI",96400,MUKAH,112.086812,2.901408
YCB3501,SEKOLAH KEBANGSAAN ST MATTHEW SEKUAU,Rendah,SK,SARAWAK,PPD SELANGAU,"D/A PEJABAT PENDIDIKAN DAERAH SELANGAU, LOT 363, BLOK 15, NEW TOWNSHIP, SELANGAU",96000,SIBU,112.168583,2.343483
YCB3502,SEKOLAH KEBANGSAAN ST LUKE NG BAOH,Rendah,SK,SARAWAK,PPD DALAT,D/A PEJABAT PENDIDIKAN DAERAH DALAT,96300,DALAT,111.970000,2.520000
YCB3503,SEKOLAH KEBANGSAAN ST MARK,Rendah,SK,SARAWAK,PPD SELANGAU,"D/A PEJABAT PENDIDIKAN DAERAH SELANGAU, LOT 363, BLOK 15, NEW TOWNSHIP, SELANGAU",96000,SIBU,112.070000,2.510000
YCB3504,SEKOLAH KEBANGSAAN ST. JUDE,Rendah,SK,SARAWAK,PPD DALAT,KAMPUNG KEKAN,96300,DALAT,111.919699,2.712695
YCB3505,SEKOLAH KEBANGSAAN ST BERNARD,Rendah,SK,SARAWAK,PPD DALAT,D/A PEJABAT PENDIDIKAN DAERAH DALAT,96300,DALAT,111.940000,2.740000
YCB3506,SEKOLAH KEBANGSAAN ST JOHN KG MEDONG,Rendah,SK,SARAWAK,PPD DALAT,D/A PEJABAT PENDIDIKAN DAERAH DALAT,96300,DALAT,111.935277,2.684659
YCB3507,SEKOLAH KEBANGSAAN ST KEVIN SG KUT,Rendah,SK,SARAWAK,PPD DALAT,D/A PEJABAT PENDIDIKAN DAERAH DALAT,96300,DALAT,111.884723,2.714367
YCB4101,SEKOLAH KEBANGSAAN ST JOSEPH,Rendah,SK,SARAWAK,PPD MIRI,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,113.989600,4.392150
YCB4102,SEKOLAH KEBANGSAAN ST COLUMBA,Rendah,SK,SARAWAK,PPD MIRI,"D/A PEJABAT PENDIDIKAN DAERAH MIRI, TINGKAT 2, WISMA PERSEKUTUAN, JALAN KIPAS",98000,MIRI,113.983633,4.384050
YCB4302,SEKOLAH KEBANGSAAN ST PIUS LONG SAN,Rendah,SK,SARAWAK,PPD BARAM,"D/A PEJABAT PENDIDIKAN DAERAH BARAM, JALAN KAMPUNG NARUM",98050,"MARUDI, BARAM",114.783300,3.300000
YCB4303,SEKOLAH KEBANGSAAN GOOD SHEPHERD,Rendah,SK,SARAWAK,PPD BARAM,"JALAN MISSION, MARUDI",98050,MARUDI,114.332013,4.177549
YCB5101,SEKOLAH KEBANGSAAN ST EDMUND,Rendah,SK,SARAWAK,PPD LIMBANG,"2KM, JALAN KUBONG",98700,LIMBANG,115.002133,4.741017
YCB5102,SEKOLAH KEBANGSAAN R C KUBONG,Rendah,SK,SARAWAK,PPD LIMBANG,"D/A PEJABAT PENDIDIKAN DAERAH LIMBANG,TINGKAT 1 WISMA PERSEKUTUAN, JALAN MUHIBBAH",98700,LIMBANG,115.012567,4.646633
YCB6101,SEKOLAH KEBANGSAAN ST ANNE,Rendah,SK,SARAWAK,PPD SARIKEI,"D/A PEJABAT PENDIDIKAN DAERAH SARIKEI, TINGKAT 1, WISMA PERSEKUTUAN, JALAN BANGUNAN KERAJAAN",96100,SARIKEI,111.521050,2.125967
YCB6201,SEKOLAH KEBANGSAAN ST ALPHONSUS,Rendah,SK,SARAWAK,PPD JULAU,D/A PEJABAT PENDIDIKAN DAERAH JULAU,96600,JULAU,111.913883,2.023183
YCB6301,SEKOLAH KEBANGSAAN ST AUGUSTINE,Rendah,SK,SARAWAK,PPD MARADONG,KM 1 JALAN KELUPU,96500,BINTANGOR,111.639770,2.163130
YCB7101,SEKOLAH KEBANGSAAN METHODIST,Rendah,SK,SARAWAK,PPD KAPIT,"D/A PEJABAT PENDIDIKAN DAERAH KAPIT, TINGKAT 1 & 2, WISMA PERSEKUTUAN, JALAN PENGHULU NYANGGAU",96800,KAPIT,112.944617,2.013967
YCB7102,SEKOLAH KEBANGSAAN NG TIAU,Rendah,SK,SARAWAK,PPD KAPIT,"D/A PEJABAT PENDIDIKAN DAERAH KAPIT, TINGKAT 1 & 2, WISMA PERSEKUTUAN, JALAN PENGHULU NYANGGAU",96800,KAPIT,113.447571,2.113016
YCB7103,SEKOLAH KEBANGSAAN NG MELUAN,Rendah,SK,SARAWAK,PPD KAPIT,"D/A PEJABAT PENDIDIKAN DAERAH KAPIT, TINGKAT 1 & 2, WISMA PERSEKUTUAN, JALAN PENGHULU NYANGGAU",96800,KAPIT,113.485833,2.065556
YCB7104,SEKOLAH KEBANGSAAN NANGA ENTULOH,Rendah,SK,SARAWAK,PPD KAPIT,"D/A PEJABAT PENDIDIKAN DAERAH KAPIT, TINGKAT 1 & 2, WISMA PERSEKUTUAN, JALAN PENGHULU NYANGGAU",96800,KAPIT,113.639553,1.880770
YCB7105,SEKOLAH KEBANGSAAN SG AMANG,Rendah,SK,SARAWAK,PPD KAPIT,"D/A PEJABAT PENDIDIKAN DAERAH KAPIT, TINGKAT 1 & 2, WISMA PERSEKUTUAN, JALAN PENGHULU NYANGGAU",96800,KAPIT,112.980850,2.001800
YCB7106,SEKOLAH KEBANGSAAN NG MUJONG,Rendah,SK,SARAWAK,PPD KAPIT,"D/A PEJABAT PENDIDIKAN DAERAH KAPIT, TINGKAT 1 & 2, WISMA PERSEKUTUAN, JALAN PENGHULU NYANGGAU",96800,KAPIT,113.176111,2.023333
YCB7107,SEKOLAH KEBANGSAAN SG MENUAN,Rendah,SK,SARAWAK,PPD KAPIT,"D/A PEJABAT PENDIDIKAN DAERAH KAPIT, TINGKAT 1 & 2, WISMA PERSEKUTUAN, JALAN PENGHULU NYANGGAU",96800,KAPIT,112.894600,2.093670
YCB7108,SEKOLAH KEBANGSAAN LBK MAWANG,Rendah,SK,SARAWAK,PPD KAPIT,"D/A PEJABAT PENDIDIKAN DAERAH KAPIT, TINGKAT 1 & 2, WISMA PERSEKUTUAN, JALAN PENGHULU NYANGGAU",96800,KAPIT,112.595941,2.029961
YCB7301,SEKOLAH KEBANGSAAN CARDINAL VAUGHAN,Rendah,SK,SARAWAK,PPD SONG,D/A PEJABAT PENDIDIKAN DAERAH SONG,96850,SONG,112.557533,2.005333
YCB8110,SEKOLAH KEBANGSAAN KAMPUNG REMBUS,Rendah,SK,SARAWAK,PPD SAMARAHAN,"D/A PEJABAT PENDIDIKAN DAERAH SAMARAHAN, JALAN DATO MOHD MUSA",94300,KOTA SAMARAHAN,110.493756,1.476615
YCB8111,SEKOLAH KEBANGSAAN ST JOHN,Rendah,SK,SARAWAK,PPD SAMARAHAN,"D/A PEJABAT PENDIDIKAN DAERAH SAMARAHAN, JALAN DATO MOHD MUSA",94300,KOTA SAMARAHAN,110.442080,1.462790
YCB8112,SEKOLAH KEBANGSAAN ST MICHAEL,Rendah,SK,SARAWAK,PPD SAMARAHAN,"D/A PEJABAT PENDIDIKAN DAERAH SAMARAHAN, JALAN DATO MOHD MUSA",94300,KOTA SAMARAHAN,110.439510,1.438280
YCB8113,SEKOLAH KEBANGSAAN MERDANG,Rendah,SK,SARAWAK,PPD SAMARAHAN,JALAN DATO MOHD MUSA,94300,KOTA SAMARAHAN,110.414470,1.472310
YCB8202,SEKOLAH KEBANGSAAN ST PHILIP BUGU,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.552899,1.029291
YCB8203,SEKOLAH KEBANGSAAN ST JOHN MANTUNG,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.561192,1.024442
YCB8204,SEKOLAH KEBANGSAAN ST MICHAEL MONGKOS,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.575611,0.923348
YCB8205,SEKOLAH KEBANGSAAN ST DOMINIC PICHIN,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.476713,1.109035
YCB8206,SEKOLAH KEBANGSAAN ST ANTHONY KAWAN,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.550442,0.970784
YCB8207,SEKOLAH KEBANGSAAN ST JUDE BUNAN,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.540001,0.915128
YCB8208,SEKOLAH KEBANGSAAN ST PATRICK TANGGA,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.547000,1.162000
YCB8209,SEKOLAH KEBANGSAAN ST HENRY SLABI,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.550000,1.140000
YCB8210,SEKOLAH KEBANGSAAN ST ALBAN AMPUNGAN,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.600138,1.166702
YCB8211,SEKOLAH KEBANGSAAN ST NORBERT PAUN GAHAT,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.658056,0.945833
YCB8212,SEKOLAH KEBANGSAAN ST RAYMOND MUJAT,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.577761,0.889139
YCB8213,SEKOLAH KEBANGSAAN ST BARNABAS BARU,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.495950,1.219734
YCB8214,SEKOLAH KEBANGSAAN ST JOHN TAEE,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.466542,1.191158
YCB8215,SEKOLAH KEBANGSAAN ST MATHEW LANCHANG,Rendah,SK,SARAWAK,PPD SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,110.357237,1.016611
